,id,date,zipcode,lat,long,bedrooms,bathrooms,sqft_above,sqft_basement,sqft_lot,floors,waterfront,condition,yr_built,yr_renovated,price
13037,3111300040,20140801T000000,98177,47.7758,-122.37899999999999,3,2.25,1240,500,8491,1.0,0,3,1958,0,435000.0
13038,1770000330,20141003T000000,98072,47.7425,-122.089,4,2.75,1690,940,15000,1.0,0,4,1976,0,500000.0
13039,4174600264,20140801T000000,98108,47.5569,-122.29799999999999,4,1.75,1430,1000,5481,1.0,0,3,1953,0,402000.0
13040,822039025,20150501T000000,98070,47.4096,-122.449,3,2.5,2260,0,251460,1.5,0,3,1995,0,777700.0
13041,9521101065,20150323T000000,98103,47.6624,-122.348,2,1.5,1220,0,5000,1.0,0,4,1938,0,580000.0
13042,3244500158,20140908T000000,98072,47.7637,-122.134,3,1.75,1390,1190,40392,1.0,0,3,1986,0,570000.0
13043,3603000410,20141208T000000,98198,47.3832,-122.3,2,1.0,730,0,6000,1.0,0,3,1950,1985,174950.0
13044,7548300441,20140507T000000,98144,47.5874,-122.311,2,1.0,760,0,3001,1.0,0,3,1913,0,300000.0
13045,3034200142,20140923T000000,98133,47.7211,-122.33,3,1.5,1600,140,6988,1.0,0,3,1950,0,435000.0
13046,8651611590,20140528T000000,98074,47.6328,-122.064,4,2.5,3420,0,8405,2.0,0,3,2000,0,840000.0
13047,2978800120,20140618T000000,98177,47.7756,-122.37200000000001,5,2.5,1140,1100,7543,1.0,0,3,1966,0,469000.0
13048,7011200515,20141112T000000,98119,47.6382,-122.368,4,1.75,1920,0,3600,2.0,0,4,1907,0,870000.0
13049,7199340620,20140604T000000,98052,47.6983,-122.12700000000001,4,1.75,1430,590,7029,1.0,0,4,1979,0,532000.0
13050,7291700065,20150326T000000,98177,47.7718,-122.381,4,1.5,1280,600,11400,1.0,0,3,1955,0,455000.0
13051,2129700142,20140731T000000,98019,47.7242,-121.95100000000001,3,1.0,1010,0,25277,1.0,0,5,1961,0,201000.0
13052,318300040,20140923T000000,98042,47.3632,-122.061,5,3.25,2400,1590,13087,2.0,0,3,1991,0,649000.0
13053,5101400871,20150524T000000,98115,47.6914,-122.30799999999999,2,1.75,720,670,6670,1.0,0,3,1941,0,445500.0
13054,2561360120,20140527T000000,98052,47.7017,-122.12700000000001,3,2.0,1230,0,11502,1.0,0,4,1984,0,475000.0
13055,293800120,20150430T000000,98077,47.7635,-122.044,4,2.5,2940,0,29013,2.0,0,3,1992,0,590000.0
13056,2595300155,20150224T000000,98136,47.5158,-122.385,4,1.5,2190,0,8296,2.0,0,3,1935,1963,565000.0
13057,2853600155,20140915T000000,98126,47.5144,-122.368,1,1.0,640,0,10280,1.0,0,2,1920,0,110000.0
13058,4365200555,20141219T000000,98126,47.5222,-122.37,3,2.5,1130,540,7740,1.0,0,3,1974,0,375000.0
13059,2473100790,20140718T000000,98058,47.4478,-122.15700000000001,3,1.5,1240,0,8528,1.0,0,4,1967,0,255000.0
13060,8019200925,20150429T000000,98168,47.4935,-122.321,5,1.75,1760,90,14800,1.5,0,3,1937,0,315000.0
13061,6071600450,20141120T000000,98006,47.5488,-122.171,4,2.25,1350,670,8400,1.0,0,4,1961,0,496600.0
13062,5249803036,20140714T000000,98118,47.5615,-122.272,3,1.0,1020,0,4800,1.0,0,3,1944,0,380000.0
13063,3222069151,20141110T000000,98042,47.3443,-122.073,3,1.75,1610,0,22496,1.0,0,4,1974,0,338950.0
13064,5561400610,20141019T000000,98027,47.4587,-121.99600000000001,5,3.5,1530,1200,42500,1.0,0,3,1989,0,542500.0
13065,5700000905,20140816T000000,98144,47.5817,-122.291,5,2.5,1620,1220,5000,1.0,0,4,1913,0,739000.0
13066,3362401935,20140619T000000,98103,47.6798,-122.348,4,1.75,1290,0,3060,2.0,0,4,1906,0,549000.0
13067,2893000610,20140624T000000,98031,47.4105,-122.18,3,2.25,1190,480,7881,1.0,0,4,1977,0,252000.0
13068,7856410411,20140922T000000,98006,47.56,-122.161,4,4.5,2940,920,15246,2.0,0,3,2004,0,1698890.0
13069,8156600155,20140611T000000,98115,47.6782,-122.3,4,1.75,1450,1010,5100,1.5,0,5,1909,0,735000.0
13070,2560803248,20140709T000000,98198,47.3761,-122.32,4,2.5,1660,0,8063,1.0,0,4,1978,0,270000.0
13071,1118001215,20150204T000000,98112,47.6352,-122.29,3,2.5,2890,530,8700,1.0,0,3,1951,0,2250000.0
13072,1437500035,20141010T000000,98014,47.7105,-121.316,2,1.0,1010,0,43056,1.5,0,3,1990,0,155000.0
13073,2124049229,20150302T000000,98108,47.5574,-122.30799999999999,4,2.5,1520,720,5624,1.0,0,3,1961,0,469000.0
13074,7129304225,20150108T000000,98118,47.5183,-122.266,4,2.25,2340,0,5250,2.0,0,5,1965,0,305000.0
13075,7986400180,20140710T000000,98107,47.6645,-122.35700000000001,3,1.75,960,960,4500,1.0,0,5,1924,0,675000.0
13076,809001970,20141231T000000,98109,47.6364,-122.351,3,2.5,1560,900,6600,1.5,0,4,1929,0,931000.0
13077,7979900145,20150205T000000,98155,47.746,-122.296,3,1.0,1470,0,11398,1.0,0,3,1950,0,385000.0
13078,3299600040,20150214T000000,98075,47.5611,-122.03200000000001,3,2.5,3400,0,12442,2.0,0,3,2001,0,815000.0
13079,8651730580,20150330T000000,98034,47.73,-122.21600000000001,3,2.25,1910,0,8390,1.0,0,3,1979,0,531000.0
13080,1250201175,20150323T000000,98144,47.5972,-122.295,4,1.0,700,700,3600,1.0,0,4,1901,0,386500.0
13081,8651510610,20140626T000000,98074,47.646,-122.068,3,1.75,1520,0,11085,1.0,0,3,1983,0,475580.0
13082,7017200120,20140820T000000,98133,47.7095,-122.35,2,1.0,930,0,5077,1.0,0,3,1939,0,358000.0
13083,9272201385,20141022T000000,98116,47.5895,-122.385,5,1.0,1810,530,4730,2.0,0,3,1918,0,677500.0
13084,518500210,20140508T000000,98056,47.531000000000006,-122.204,3,2.5,2920,0,3942,3.0,0,3,2008,0,868500.0
13085,3260000120,20150209T000000,98005,47.6046,-122.16799999999999,3,1.75,1270,0,7350,1.0,0,4,1967,0,599380.0
13086,7504030220,20141008T000000,98074,47.6351,-122.06,4,2.25,2450,0,11960,1.0,0,3,1979,0,712000.0
13087,7972601885,20150430T000000,98106,47.5279,-122.345,5,1.75,1180,200,7620,1.0,0,3,1955,0,350000.0
13088,2331300395,20140510T000000,98103,47.6767,-122.35,4,2.0,1400,1120,6000,1.0,0,3,1921,2007,875000.0
13089,2597710450,20150304T000000,98058,47.428999999999995,-122.162,3,2.25,2290,0,7350,2.0,0,3,1988,0,365000.0
13090,8122600145,20140521T000000,98126,47.5371,-122.368,4,2.0,850,810,6150,1.0,0,3,1945,0,452000.0
13091,629000410,20150217T000000,98004,47.5862,-122.20200000000001,3,2.75,1400,1400,9750,1.0,0,5,1957,0,915000.0
13092,7202380120,20150105T000000,98053,47.6763,-122.02799999999999,3,2.5,1690,0,3068,2.0,0,3,2005,0,482500.0
13093,2926049437,20141014T000000,98133,47.7121,-122.333,3,1.0,1180,0,7200,1.5,0,4,1949,0,425000.0
13094,9550202700,20141211T000000,98105,47.6681,-122.324,2,1.75,790,600,4160,1.0,0,5,1916,0,460000.0
13095,1231000458,20140720T000000,98118,47.5558,-122.26899999999999,4,2.0,1620,700,7400,1.5,0,5,1913,0,666570.0
13096,9485930120,20141014T000000,98042,47.3451,-122.094,3,2.25,1740,530,32112,1.0,0,4,1980,0,390000.0
13097,7923100410,20141009T000000,98008,47.5819,-122.125,4,1.75,1500,1140,8215,1.0,0,4,1966,0,650000.0
13098,2571910210,20141001T000000,98022,47.1959,-122.01,3,2.0,1680,0,8487,1.0,0,3,1993,0,305000.0
13099,3395800155,20140805T000000,98146,47.4839,-122.34100000000001,3,1.0,990,0,8100,1.0,0,3,1949,0,250000.0
13100,9558040230,20150406T000000,98058,47.4541,-122.117,4,2.5,2770,0,4432,2.0,0,3,2004,0,438800.0
13101,7129302185,20141215T000000,98118,47.5149,-122.257,2,1.0,950,0,5650,1.0,0,5,1943,0,290000.0
13102,7841300230,20150501T000000,98055,47.4777,-122.212,4,2.0,1290,870,4800,2.0,0,4,1929,0,324950.0
13103,2768300650,20141201T000000,98107,47.6666,-122.367,3,2.5,1270,380,1838,2.0,0,4,1991,0,453000.0
13104,546000865,20140919T000000,98117,47.6876,-122.38,3,1.0,1160,640,4005,1.5,0,4,1929,0,556000.0
13105,7708300150,20141118T000000,98045,47.4897,-121.787,3,2.0,1660,0,11135,1.0,0,3,1971,0,315000.0
13106,3709500180,20140527T000000,98011,47.7557,-122.22,3,2.5,1870,0,5449,2.0,0,3,2003,0,445830.0
13107,9273200145,20141010T000000,98116,47.5909,-122.384,3,3.5,2760,460,3960,2.0,0,3,1991,0,1260000.0
13108,2025700730,20140502T000000,98038,47.3493,-122.03399999999999,3,3.0,1090,760,19966,1.0,0,4,1992,0,287200.0
13109,2215500220,20140923T000000,98115,47.6873,-122.286,4,1.5,1290,290,6360,1.5,0,3,1945,0,525000.0
13110,3758900220,20141226T000000,98033,47.6973,-122.205,4,4.25,3160,1430,17621,2.0,0,3,2003,0,1135000.0
13111,7229900925,20141010T000000,98059,47.4817,-122.09700000000001,3,1.75,1510,1190,18246,1.0,0,4,1967,0,381000.0
13112,6632900084,20140606T000000,98155,47.7362,-122.314,3,1.75,1020,0,7020,1.5,0,4,1953,0,360000.0
13113,7137300040,20150504T000000,98144,47.5923,-122.29799999999999,5,3.5,2950,0,2932,3.0,0,3,2004,0,619000.0
13114,222069029,20150219T000000,98038,47.4158,-122.00200000000001,2,1.75,1780,0,224769,1.0,0,4,1976,0,535000.0
13115,7518503685,20141009T000000,98117,47.6765,-122.381,2,1.0,710,0,5100,1.0,0,5,1905,0,402000.0
13116,7701930180,20141110T000000,98058,47.4472,-122.09200000000001,4,3.5,2710,1590,70407,2.0,0,3,1992,0,600000.0
13117,5072420040,20140910T000000,98166,47.4424,-122.344,3,2.5,1430,650,8690,1.0,0,3,1974,0,549950.0
13118,4058802300,20140820T000000,98178,47.5044,-122.245,4,2.0,1180,1180,7440,1.0,0,3,1955,0,300000.0
13119,5127100210,20150325T000000,98059,47.4751,-122.145,6,2.0,2210,0,9870,2.0,0,4,1969,1995,360000.0
13120,6453300306,20140910T000000,98106,47.52,-122.338,7,3.25,2550,1790,8521,2.0,0,3,1986,0,419000.0
13121,4442800166,20150407T000000,98117,47.6904,-122.395,3,3.0,1320,0,1012,3.0,0,3,2009,0,510000.0
13122,8078490330,20140916T000000,98022,47.1903,-122.01299999999999,3,2.5,1980,0,9907,2.0,0,3,1991,0,319950.0
13123,2322069010,20141007T000000,98038,47.38,-122.01100000000001,5,5.0,3960,0,94089,2.0,0,3,1998,0,1180000.0
13124,9558021010,20141003T000000,98058,47.4518,-122.12,4,2.5,2130,0,6003,2.0,0,3,2003,0,381000.0
13125,6700390230,20150505T000000,98031,47.4033,-122.18700000000001,3,2.5,1720,0,3951,2.0,0,3,1992,0,256900.0
13126,1841400150,20150219T000000,98030,47.3469,-122.195,5,1.0,1350,440,30456,1.0,0,4,1964,0,346000.0
13127,6873000150,20141208T000000,98052,47.6754,-122.12100000000001,2,2.25,1340,50,1222,3.0,0,3,2009,0,465000.0
13128,5710500230,20150506T000000,98027,47.5307,-122.054,3,2.0,1500,400,9975,1.0,0,3,1973,0,545000.0
13129,9528102060,20140730T000000,98115,47.678999999999995,-122.319,2,1.75,910,730,3090,1.0,0,4,1925,0,516000.0
13130,2490200450,20140609T000000,98136,47.5331,-122.384,4,2.5,1440,1260,5100,1.0,0,4,1968,0,550000.0
13131,4178500580,20150505T000000,98042,47.3595,-122.089,4,2.25,2200,0,7150,2.0,0,4,1990,0,339950.0
13132,4325700085,20150325T000000,98133,47.7502,-122.353,3,1.0,1310,0,8514,1.0,0,4,1953,0,417000.0
13133,5606000120,20150225T000000,98105,47.6653,-122.272,4,2.5,1480,1000,5000,1.0,0,3,1951,0,906000.0
13134,5451220150,20141112T000000,98040,47.5336,-122.223,4,2.25,3010,0,9800,2.0,0,4,1973,0,980000.0
13135,7954300620,20150413T000000,98056,47.5214,-122.191,4,2.5,2450,0,5079,2.0,0,3,2001,0,555000.0
13136,2591010040,20141110T000000,98033,47.6936,-122.186,2,1.75,1250,0,7029,1.0,0,4,1986,0,468000.0
13137,3321079060,20141020T000000,98022,47.2585,-121.925,3,1.75,1390,1220,117176,1.0,0,3,1981,0,378000.0
13138,7229900145,20141216T000000,98059,47.4821,-122.10799999999999,4,2.5,2010,0,16020,1.5,0,5,1962,0,430000.0
13139,5710610790,20140516T000000,98027,47.5318,-122.055,4,2.5,3120,0,14300,2.0,0,3,2003,0,730100.0
13140,937000220,20140904T000000,98198,47.4224,-122.289,4,1.5,1370,0,7944,1.5,0,3,1961,0,219000.0
13141,7504001320,20141121T000000,98074,47.6285,-122.054,3,2.5,2420,0,11953,1.0,0,3,1990,0,570000.0
13142,3832710450,20141119T000000,98032,47.3665,-122.27600000000001,4,2.75,1060,440,7036,1.0,0,3,1979,0,262500.0
13143,8567450180,20140529T000000,98019,47.7379,-121.96600000000001,5,2.5,2630,0,9216,2.0,0,3,2003,0,525000.0
13144,4443801590,20150402T000000,98117,47.687,-122.389,2,1.0,950,0,3880,1.0,0,4,1919,0,520000.0
13145,7399200770,20141209T000000,98055,47.4633,-122.196,3,3.0,2680,0,12285,1.0,0,4,1970,0,417400.0
13146,8562740530,20140512T000000,98027,47.5367,-122.06700000000001,4,3.25,2840,840,5759,2.0,0,3,2003,0,788000.0
13147,5592900230,20141224T000000,98056,47.4831,-122.191,3,1.0,1270,0,7400,1.0,0,4,1956,0,320000.0
13148,3693900155,20140905T000000,98117,47.6789,-122.397,6,1.0,2330,0,5000,1.5,0,4,1920,0,950000.0
13149,3782100155,20140527T000000,98155,47.7766,-122.307,3,1.0,960,0,8100,1.0,0,3,1955,0,255000.0
13150,104550580,20140520T000000,98023,47.3078,-122.35799999999999,4,2.5,1990,0,6671,2.0,0,3,1989,0,260000.0
13151,4365200620,20150312T000000,98126,47.5212,-122.37100000000001,3,1.0,1150,300,7930,1.0,0,4,1923,0,394000.0
13152,226059161,20141231T000000,98072,47.7628,-122.12299999999999,4,2.5,2280,0,27441,2.0,0,3,1996,0,575000.0
13153,5316100220,20150319T000000,98112,47.6315,-122.28200000000001,4,2.25,1750,80,7200,2.0,0,3,1923,0,1250000.0
13154,1387300760,20140804T000000,98011,47.7377,-122.197,3,2.25,1260,390,7800,1.0,0,3,1969,0,385000.0
13155,2521059042,20141107T000000,98092,47.2838,-122.12100000000001,5,2.75,1700,1020,193406,1.0,0,4,1968,0,456000.0
13156,7974200902,20150506T000000,98115,47.6772,-122.285,4,2.5,1110,600,5000,1.0,0,3,1979,0,637000.0
13157,259600910,20141110T000000,98008,47.6348,-122.118,5,1.5,1050,370,9900,1.0,0,3,1964,0,485000.0
13158,4375700065,20140512T000000,98125,47.7128,-122.306,3,1.75,960,480,8040,1.0,0,3,1951,0,315275.0
13159,2473100330,20140923T000000,98058,47.4472,-122.16,2,1.5,1280,0,8710,1.0,0,3,1967,0,252500.0
13160,1523069095,20150323T000000,98027,47.4741,-122.015,2,1.0,1320,0,24319,1.0,0,3,1966,0,240000.0
13161,5101402428,20141112T000000,98115,47.6947,-122.303,4,2.5,1760,800,12760,1.0,0,4,1949,0,790000.0
13162,1072100085,20140514T000000,98133,47.7703,-122.336,3,1.0,1480,0,7830,1.0,0,3,1952,0,310000.0
13163,9322800230,20141212T000000,98146,47.5075,-122.389,4,2.5,2960,0,20240,2.0,0,4,1985,0,1250000.0
13164,2695600455,20150128T000000,98126,47.5304,-122.38,2,1.0,740,420,5038,1.0,0,5,1942,0,425000.0
13165,8946400210,20140603T000000,98072,47.7508,-122.17,3,2.5,2110,0,4099,2.0,0,3,2001,0,548000.0
13166,1523069197,20140503T000000,98027,47.4821,-122.01700000000001,3,2.5,1130,520,14054,1.0,0,4,1986,0,379880.0
13167,8078420230,20140530T000000,98074,47.6363,-122.025,3,2.5,1950,0,9906,2.0,0,3,1988,0,530000.0
13168,2723069052,20150420T000000,98027,47.4562,-122.016,3,2.25,2120,480,220300,1.5,0,5,1977,0,695000.0
13169,9297300395,20140527T000000,98126,47.5695,-122.376,3,1.0,1270,0,4000,1.5,0,3,1928,0,435000.0
13170,1428000970,20140521T000000,98053,47.6529,-121.979,3,1.75,1300,0,62290,1.0,0,3,1983,0,540000.0
13171,1774000720,20140620T000000,98072,47.7492,-122.086,3,2.25,1290,500,10209,1.0,0,3,1967,0,425000.0
13172,2826049106,20140715T000000,98125,47.7191,-122.309,3,2.5,1930,0,7266,2.0,0,3,2005,0,490000.0
13173,2113700205,20140703T000000,98106,47.5307,-122.352,4,1.0,1200,0,6000,1.5,0,3,1923,0,220000.0
13174,1036450360,20150107T000000,98034,47.7189,-122.181,4,2.5,2050,0,3784,2.0,0,3,2001,0,540000.0
13175,714000155,20141222T000000,98105,47.6706,-122.265,3,1.0,1410,300,6195,1.0,0,3,1946,0,670000.0
13176,686800065,20141119T000000,98004,47.6339,-122.19200000000001,3,1.75,2130,0,20423,1.0,0,3,1953,0,667500.0
13177,5323100120,20140916T000000,98116,47.5767,-122.41,3,3.5,1260,440,2197,2.0,0,3,2010,0,585000.0
13178,8658300455,20141118T000000,98014,47.6496,-121.90799999999999,3,1.5,1390,0,12500,1.0,0,4,1976,0,225000.0
13179,2202500150,20140819T000000,98006,47.5745,-122.13600000000001,3,1.0,1230,0,9877,1.0,0,3,1954,0,375000.0
13180,258100040,20141124T000000,98177,47.7639,-122.363,3,2.0,1490,0,8847,1.0,0,4,1967,0,335000.0
13181,4027700021,20150311T000000,98155,47.773999999999994,-122.28,5,3.25,1990,450,15815,2.0,0,3,2014,0,680000.0
13182,9828701747,20150123T000000,98112,47.6212,-122.29799999999999,3,1.0,970,0,4800,1.0,0,3,1950,0,600000.0
13183,1523049207,20140805T000000,98168,47.4758,-122.288,4,2.0,850,850,8043,1.0,0,3,1954,0,161000.0
13184,1523049207,20150114T000000,98168,47.4758,-122.288,4,2.0,850,850,8043,1.0,0,3,1954,0,220000.0
13185,2131701075,20141204T000000,98019,47.738,-121.98299999999999,3,1.75,1720,0,5000,1.5,0,3,1932,2009,420000.0
13186,1794500870,20150327T000000,98119,47.6373,-122.35799999999999,3,1.0,1400,0,2250,1.5,0,3,1909,0,710000.0
13187,6383000790,20150122T000000,98117,47.6921,-122.387,4,2.5,1570,1000,7221,1.0,0,4,1958,0,626000.0
13188,723049448,20140722T000000,98146,47.4901,-122.34100000000001,3,1.5,1200,0,8040,1.0,0,4,1959,0,279500.0
13189,5093300325,20140523T000000,98040,47.5862,-122.24600000000001,4,3.5,3060,1330,11600,2.0,0,3,1990,0,1610000.0
13190,7547300120,20140801T000000,98106,47.5682,-122.359,2,1.0,1080,0,5000,1.0,0,3,1954,0,325000.0
13191,2473000720,20140717T000000,98058,47.4524,-122.15,4,2.25,1860,0,7980,1.0,0,4,1966,0,380000.0
13192,7697800040,20140826T000000,98011,47.7758,-122.2,4,2.75,1220,930,9820,1.0,0,4,1979,0,470000.0
13193,1442860120,20141205T000000,98058,47.4338,-122.16,4,3.0,2250,0,12142,2.0,0,3,1986,0,363000.0
13194,9542800610,20150219T000000,98023,47.3009,-122.375,4,2.25,2050,0,7700,2.0,0,3,1977,0,245000.0
13195,6003501400,20150226T000000,98102,47.6208,-122.319,3,1.0,1010,0,3520,1.0,0,3,1902,0,525000.0
13196,5493100366,20140625T000000,98004,47.606,-122.211,5,3.5,4670,1180,22885,2.0,0,4,1978,0,1700000.0
13197,6681500205,20150504T000000,98199,47.6456,-122.387,4,2.25,1400,500,5000,1.0,0,3,1963,0,658500.0
13198,2594200230,20150424T000000,98136,47.5145,-122.391,2,1.0,920,100,8442,1.0,0,4,1941,0,680000.0
13199,624110450,20150225T000000,98077,47.7222,-122.056,4,2.0,3390,0,16025,2.0,0,4,1987,0,835000.0
13200,2768100180,20140606T000000,98107,47.6696,-122.37100000000001,4,2.5,1680,310,2175,2.0,0,3,2005,0,595000.0
13201,9406700180,20150416T000000,98038,47.3657,-122.03399999999999,4,2.5,3190,0,4980,2.0,0,3,2005,0,419000.0
13202,2122059077,20140915T000000,98042,47.3752,-122.166,2,1.0,1210,0,18700,1.0,0,4,1940,0,198900.0
13203,624110610,20140515T000000,98077,47.7214,-122.056,4,3.25,2000,1740,12080,1.0,0,3,1988,0,1085000.0
13204,3575302245,20150423T000000,98074,47.6213,-122.065,3,3.5,1610,540,4368,2.0,0,3,1998,0,500000.0
13205,2287600040,20140711T000000,98177,47.7201,-122.361,4,1.75,1620,820,8100,1.0,0,4,1960,0,575000.0
13206,2026049183,20150402T000000,98125,47.7265,-122.314,2,1.5,1230,0,1516,3.0,0,3,2000,0,324950.0
13207,216500040,20150226T000000,98168,47.473,-122.3,3,2.5,2740,0,7980,2.0,0,4,1964,0,259000.0
13208,6705800040,20140516T000000,98011,47.7718,-122.208,2,2.0,2260,0,9604,1.0,0,3,1990,0,551000.0
13209,9266701115,20140808T000000,98103,47.6926,-122.34700000000001,2,1.5,1000,0,5125,1.0,0,3,1942,1968,488000.0
13210,3811000180,20150305T000000,98053,47.6657,-122.06700000000001,4,2.25,2350,0,46173,2.0,0,4,1980,0,635000.0
13211,1561900180,20150311T000000,98031,47.4181,-122.211,3,2.5,2300,0,8938,2.0,0,3,1989,0,395000.0
13212,3432500760,20140818T000000,98155,47.7438,-122.315,3,1.0,1440,0,8287,1.5,0,4,1928,0,370000.0
13213,7465900205,20141024T000000,98116,47.5721,-122.381,4,3.0,1710,1070,5000,1.5,0,5,1919,0,675000.0
13214,6629300120,20150402T000000,98133,47.7491,-122.353,3,1.0,1200,0,6825,1.0,0,3,1954,2013,402000.0
13215,3026059011,20140813T000000,98034,47.7108,-122.225,3,2.75,3040,0,24192,2.0,0,4,1987,0,825000.0
13216,822069029,20150217T000000,98038,47.4127,-122.071,3,2.75,1330,1330,223027,1.0,0,3,1962,2015,579000.0
13217,9826701490,20150225T000000,98122,47.6029,-122.304,5,2.0,1510,0,3000,2.0,0,3,1983,0,455000.0
13218,4137020360,20140722T000000,98092,47.2578,-122.21700000000001,3,2.5,1780,0,6527,2.0,0,3,1989,0,265000.0
13219,1115700040,20141201T000000,98006,47.5668,-122.169,5,2.75,1520,1400,9163,1.0,0,4,1976,0,713500.0
13220,1061400180,20150106T000000,98056,47.5024,-122.169,3,1.0,1550,0,12670,1.0,0,4,1962,0,240000.0
13221,820079081,20140911T000000,98022,47.2411,-121.932,4,3.0,2710,0,217800,2.5,0,3,2006,0,570000.0
13222,2524069072,20140626T000000,98027,47.5372,-121.97200000000001,3,1.0,1140,0,27760,1.0,0,4,1981,0,243800.0
13223,9521101520,20141212T000000,98103,47.6631,-122.345,2,1.0,940,0,3864,1.0,0,4,1918,0,543000.0
13224,5016002240,20141008T000000,98112,47.6232,-122.29899999999999,3,2.25,2160,0,7500,2.0,0,3,1982,0,1010000.0
13225,424069010,20140721T000000,98075,47.5924,-122.04799999999999,4,2.25,2470,0,17008,2.0,0,4,1979,0,625000.0
13226,5104540610,20140925T000000,98038,47.3555,-122.00200000000001,4,2.5,2800,0,6567,2.0,0,3,2006,0,459950.0
13227,8567300150,20141031T000000,98038,47.4053,-122.03,4,2.75,2420,0,39704,1.0,0,3,1985,0,370000.0
13228,2976800749,20141031T000000,98178,47.5056,-122.25399999999999,4,2.0,1460,0,7254,1.0,0,3,1959,0,150000.0
13229,7015200790,20140624T000000,98119,47.6479,-122.367,3,1.5,1640,180,5756,1.5,0,3,1946,0,683500.0
13230,2770604104,20140604T000000,98119,47.6419,-122.374,3,2.5,1040,480,2208,2.0,0,3,2007,0,499950.0
13231,1624049092,20140630T000000,98108,47.5693,-122.296,2,1.0,940,380,9967,1.0,0,3,1919,0,255000.0
13232,8078570410,20150326T000000,98031,47.4024,-122.171,3,2.5,1920,0,7779,2.0,0,3,1989,0,279000.0
13233,7974200456,20141201T000000,98115,47.6809,-122.288,5,3.0,2640,0,5096,2.0,0,3,2009,0,910000.0
13234,752000035,20140520T000000,98125,47.7113,-122.296,4,2.5,2650,0,7945,2.0,0,3,2006,0,699000.0
13235,3262300322,20150408T000000,98039,47.6293,-122.238,4,3.25,2570,1070,13530,1.0,0,3,1924,2000,1651000.0
13236,5412300410,20150325T000000,98030,47.3746,-122.181,3,1.0,1090,330,8800,1.0,0,4,1981,0,248000.0
13237,4013200145,20141107T000000,98001,47.3259,-122.289,3,1.0,1090,450,37950,1.0,0,4,1959,0,429000.0
13238,2623039018,20141027T000000,98166,47.4502,-122.37799999999999,4,1.0,1370,180,15239,1.5,1,3,1930,0,685000.0
13239,8122100650,20140731T000000,98126,47.5387,-122.374,2,1.0,730,0,5040,1.0,0,3,1927,0,316000.0
13240,1005000220,20150310T000000,98118,47.5359,-122.28,2,1.0,1010,1010,7540,1.0,0,3,1921,0,410000.0
13241,1023089096,20140808T000000,98045,47.4991,-121.779,3,1.0,1200,0,15843,1.0,0,3,1955,0,299000.0
13242,1392800035,20140618T000000,98126,47.5493,-122.37700000000001,2,1.0,1060,180,6400,1.0,0,4,1938,0,559000.0
13243,1523069072,20140723T000000,98027,47.4776,-122.02,3,2.25,1580,1100,100188,2.0,0,4,1978,0,575000.0
13244,519000043,20140714T000000,98122,47.6103,-122.3,3,2.5,1640,0,3804,2.0,0,3,1998,0,602000.0
13245,475000975,20140522T000000,98107,47.6662,-122.365,4,2.0,1640,0,5000,2.0,0,3,1907,1983,492000.0
13246,4142450040,20150327T000000,98038,47.3833,-122.04299999999999,3,2.5,1610,0,5024,2.0,0,3,2004,0,293500.0
13247,2824059043,20140722T000000,98056,47.5343,-122.185,3,2.75,1400,890,14810,1.0,0,5,1967,0,481000.0
13248,8558600085,20140509T000000,98055,47.4482,-122.209,4,2.25,1380,750,8078,1.0,0,4,1977,0,311100.0
13249,8649400410,20150417T000000,98014,47.7139,-121.321,3,1.75,1620,520,13598,1.5,0,4,1970,0,375000.0
13250,2523089025,20150210T000000,98045,47.4418,-121.73100000000001,3,3.0,4020,0,435600,1.5,0,3,1999,0,1075000.0
13251,9512500720,20150428T000000,98052,47.6713,-122.152,5,2.5,1330,700,8400,1.0,0,3,1968,0,500000.0
13252,2461900760,20150401T000000,98136,47.5514,-122.385,3,1.0,1380,0,6250,1.0,0,4,1918,0,553000.0
13253,2877104196,20141206T000000,98103,47.6797,-122.35700000000001,3,2.0,1400,380,1750,1.0,0,3,1927,2014,760000.0
13254,2493200325,20150509T000000,98136,47.5269,-122.383,4,1.5,960,480,3200,1.0,0,4,1960,0,589500.0
13255,5210200410,20141114T000000,98115,47.6948,-122.28200000000001,5,2.75,1680,1110,20824,1.0,0,3,1959,0,840000.0
13256,1954700410,20140801T000000,98112,47.6181,-122.28399999999999,4,3.0,3490,700,8805,2.5,0,5,1928,0,2546000.0
13257,9253900210,20140707T000000,98008,47.5966,-122.11200000000001,3,2.5,3870,0,46609,2.0,0,3,1997,0,1275000.0
13258,984000450,20141201T000000,98058,47.434,-122.171,3,2.5,1250,600,7875,1.0,0,3,1968,0,260000.0
13259,993002247,20140716T000000,98103,47.6911,-122.34100000000001,3,2.25,1550,0,1469,3.0,0,3,2004,0,430000.0
13260,7517500610,20150304T000000,98103,47.6616,-122.35600000000001,3,2.5,1920,0,1896,3.0,0,3,2000,0,781000.0
13261,3438500981,20150328T000000,98106,47.5487,-122.35700000000001,2,1.0,790,0,13170,1.0,0,3,1947,0,280000.0
13262,2011400021,20140701T000000,98198,47.3965,-122.314,5,2.25,2240,1500,32481,1.5,0,3,1958,0,392000.0
13263,4038100360,20150210T000000,98008,47.6094,-122.126,3,1.5,1340,0,8856,1.0,0,4,1959,0,466200.0
